country,column,class,n_missing,pct_missing
Cameroon,start,Date,0,0
Cameroon,end,Date,0,0
Cameroon,Intro_07,factor,0,0
Cameroon,Intro_03a_NUTS1,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,Intro_03b_NUTS2,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,Intro_03c_NUTS3,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,age_selected,numeric,6,0.13
Cameroon,HH_02_RA,factor,0,0
Cameroon,disability_RA,factor,6,0.13
Cameroon,COO_RA,character,6,0.13
Cameroon,Intro_09,factor,0,0
Cameroon,uuid,character,0,0
Cameroon,wgh_strata_spec_resp,numeric,0,0
Cameroon,wgh_samp_pop_restr_resp,numeric,0,0
Cameroon,wgh_inout_spec_resp,numeric,0,0
Cameroon,samp_strat,factor,0,0
Cameroon,inout_strat,factor,0,0
Cameroon,rosterposition,character,0,0
Cameroon,ID_VAR_randomadult,character,0,0
Cameroon,signature_RM,character,0,0
Cameroon,RM_consent,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,W01_1,numeric,0,0
Cameroon,W01_2,numeric,0,0
Cameroon,W02_1,numeric,0,0
Cameroon,W02_2,numeric,0,0
Cameroon,W02_3,numeric,0,0
Cameroon,W02_4,numeric,0,0
Cameroon,W02_5,numeric,0,0
Cameroon,W02_6,numeric,0,0
Cameroon,W02_7a,numeric,0,0
Cameroon,W02_8,numeric,722,16.01
Cameroon,W02_9,numeric,0,0
Cameroon,W02_10,numeric,0,0
Cameroon,W02_11,numeric,0,0
Cameroon,W04_1,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,W04_2,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,W04_3,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,W04_5,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,W04_6,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,W04_7,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,W04_8,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,W4_4,"haven_labelled, vctrs_vctr, double",2228,49.4
Cameroon,ASP_08a,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,ASP_08,"haven_labelled, vctrs_vctr, double",2078,46.08
Cameroon,ASP_08_other,character,0,0
Cameroon,ASP_10,"haven_labelled, vctrs_vctr, double",1533,33.99
Cameroon,ASP_11,character,0,0
Cameroon,ID_00RA,"haven_labelled, vctrs_vctr, double",2755,61.09
Cameroon,ID_00_specifyRA,character,0,0
Cameroon,ID_01aRA,"haven_labelled, vctrs_vctr, double",3766,83.5
Cameroon,ID_01a_2RA,"haven_labelled, vctrs_vctr, double",3782,83.86
Cameroon,ID_01bRA,"haven_labelled, vctrs_vctr, double",3533,78.34
Cameroon,ID_01b_2RA,"haven_labelled, vctrs_vctr, double",4435,98.34
Cameroon,ID_02RA,"haven_labelled, vctrs_vctr, double",3525,78.16
Cameroon,ID_03RA,"haven_labelled, vctrs_vctr, double",3537,78.43
Cameroon,ID_04RA,"haven_labelled, vctrs_vctr, double",4508,99.96
Cameroon,ID_05RA,"haven_labelled, vctrs_vctr, double",3911,86.72
Cameroon,ID_06RA,"haven_labelled, vctrs_vctr, double",4507,99.93
Cameroon,ID_06bRA,"haven_labelled, vctrs_vctr, double",3914,86.78
Cameroon,ID_06b_specifyRA,character,0,0
Cameroon,ID_07RA,"haven_labelled, vctrs_vctr, double",3499,77.58
Cameroon,ID_08RA,"haven_labelled, vctrs_vctr, double",3709,82.24
Cameroon,ID_08_specifyRA,character,0,0
Cameroon,ID_09RA,"haven_labelled, vctrs_vctr, double",3499,77.58
Cameroon,ID_09_specifyRA,character,0,0
Cameroon,ID_10RA,"haven_labelled, vctrs_vctr, double",3537,78.43
Cameroon,ID_11RA,"haven_labelled, vctrs_vctr, double",3740,82.93
Cameroon,ID_11_pictureRA,character,0,0
Cameroon,H01,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,H01a,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,H01_1,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,H02,character,0,0
Cameroon,H02A,numeric,3508,77.78
Cameroon,H02B,numeric,3508,77.78
Cameroon,H02C,numeric,3508,77.78
Cameroon,H02D,numeric,3508,77.78
Cameroon,H02E,numeric,3508,77.78
Cameroon,H02F,numeric,3508,77.78
Cameroon,H02G,numeric,3508,77.78
Cameroon,H02OT,numeric,3508,77.78
Cameroon,H02_specify,character,0,0
Cameroon,H04,"haven_labelled, vctrs_vctr, double",3508,77.78
Cameroon,H06,"haven_labelled, vctrs_vctr, double",3943,87.43
Cameroon,H11,"haven_labelled, vctrs_vctr, double",3943,87.43
Cameroon,H11_specify,character,0,0
Cameroon,H11a,"haven_labelled, vctrs_vctr, double",4493,99.62
Cameroon,H11a_specify,character,0,0
Cameroon,H15,"haven_labelled, vctrs_vctr, double",4014,89
Cameroon,H15d,"haven_labelled, vctrs_vctr, double",3943,87.43
Cameroon,H15d_1,"haven_labelled, vctrs_vctr, double",4167,92.39
Cameroon,H15d_2,character,0,0
Cameroon,H15d_3,"haven_labelled, vctrs_vctr, double",4318,95.74
Cameroon,H16,character,0,0
Cameroon,H16A,numeric,4485,99.45
Cameroon,H16B,numeric,4485,99.45
Cameroon,H16C,numeric,4485,99.45
Cameroon,H16D,numeric,4485,99.45
Cameroon,H16E,numeric,4485,99.45
Cameroon,H16F,numeric,4485,99.45
Cameroon,H16G,numeric,4485,99.45
Cameroon,H16H,numeric,4485,99.45
Cameroon,H16I,numeric,4485,99.45
Cameroon,H16OT,numeric,4485,99.45
Cameroon,H16DK,numeric,4485,99.45
Cameroon,H16_specify,character,0,0
Cameroon,H16_k_specify,numeric,4510,100
Cameroon,H16a1,numeric,4439,98.43
Cameroon,H16a2,numeric,4485,99.45
Cameroon,H17,"haven_labelled, vctrs_vctr, double",4485,99.45
Cameroon,H17_specify,character,0,0
Cameroon,H17_3,"haven_labelled, vctrs_vctr, double",4508,99.96
Cameroon,H17_3_specify,character,0,0
Cameroon,H21,numeric,4485,99.45
Cameroon,H21_1,numeric,4497,99.71
Cameroon,H21_2,numeric,4501,99.8
Cameroon,H21_3,numeric,4501,99.8
Cameroon,H22,"haven_labelled, vctrs_vctr, double",4014,89
Cameroon,H28,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,IN1,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,IN2,"haven_labelled, vctrs_vctr, double",4377,97.05
Cameroon,IN3,character,0,0
Cameroon,MovFree01b,"haven_labelled, vctrs_vctr, double",1533,33.99
Cameroon,MovFree01a,"haven_labelled, vctrs_vctr, double",1533,33.99
Cameroon,MovFree02,"haven_labelled, vctrs_vctr, double",2760,61.2
Cameroon,Mob01a,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,Mob01b,numeric,3663,81.22
Cameroon,Mob02,character,0,0
Cameroon,Mob02_camp_other,character,0,0
Cameroon,Mob02_village_other,character,0,0
Cameroon,Mob02_city_other,character,0,0
Cameroon,Mob02_other,character,0,0
Cameroon,Mob03a,character,0,0
Cameroon,Mob03a_other,character,0,0
Cameroon,Mob03b,"haven_labelled, vctrs_vctr, double",2027,44.94
Cameroon,Mob04a,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,Mob04b,numeric,4440,98.45
Cameroon,Mob05,character,0,0
Cameroon,Mob06a,character,0,0
Cameroon,Mob06a_other,character,0,0
Cameroon,Mob06b,"haven_labelled, vctrs_vctr, double",70,1.55
Cameroon,Res01,"haven_labelled, vctrs_vctr, double",1533,33.99
Cameroon,Res02,"haven_labelled, vctrs_vctr, double",1533,33.99
Cameroon,DH_06,"haven_labelled, vctrs_vctr, double",1609,35.68
Cameroon,DH_01_year,numeric,4378,97.07
Cameroon,DH_01_month,numeric,4378,97.07
Cameroon,DH_02,"haven_labelled, vctrs_vctr, double",1609,35.68
Cameroon,DH_04,"haven_labelled, vctrs_vctr, double",3053,67.69
Cameroon,DH_05_year,numeric,4331,96.03
Cameroon,DH_05_month,numeric,4331,96.03
Cameroon,DH_09,character,0,0
Cameroon,DH_10_NUTS1,character,0,0
Cameroon,DH_10_NUTS2,character,0,0
Cameroon,DH_10_NUTS4,character,0,0
Cameroon,DH_11_year,numeric,1609,35.68
Cameroon,DH_11_month,numeric,1609,35.68
Cameroon,DH_12,"haven_labelled, vctrs_vctr, double",1609,35.68
Cameroon,DH_12_Other,character,0,0
Cameroon,DH_13,"haven_labelled, vctrs_vctr, double",1609,35.68
Cameroon,DH_14,"haven_labelled, vctrs_vctr, double",3903,86.54
Cameroon,DH_17,"haven_labelled, vctrs_vctr, double",1609,35.68
Cameroon,DH_19,character,0,0
Cameroon,DH_20,"haven_labelled, vctrs_vctr, double",1609,35.68
Cameroon,DH_20_other,character,0,0
Cameroon,DH_21a,"haven_labelled, vctrs_vctr, double",1609,35.68
Cameroon,DH_21b_NUTS1,"haven_labelled, vctrs_vctr, double",4153,92.08
Cameroon,DH_21b_NUTS2,"haven_labelled, vctrs_vctr, double",4153,92.08
Cameroon,DH_21b_NUTS3,"haven_labelled, vctrs_vctr, double",4153,92.08
Cameroon,DH_21b_NUTS4,numeric,4197,93.06
Cameroon,DH_23,"haven_labelled, vctrs_vctr, double",1609,35.68
Cameroon,DH_23_other,character,0,0
Cameroon,DH_31a,"haven_labelled, vctrs_vctr, double",1609,35.68
Cameroon,DH_31b,"haven_labelled, vctrs_vctr, double",1824,40.44
Cameroon,DH_31c,"haven_labelled, vctrs_vctr, double",1892,41.95
Cameroon,DH_32,"haven_labelled, vctrs_vctr, double",1609,35.68
Cameroon,DH_32_other,character,0,0
Cameroon,DH_IDP_01_NUTS1,"haven_labelled, vctrs_vctr, double",4504,99.87
Cameroon,DH_IDP_01_NUTS2,"haven_labelled, vctrs_vctr, double",4504,99.87
Cameroon,DH_IDP_01_NUTS3,"haven_labelled, vctrs_vctr, double",4504,99.87
Cameroon,DH_IDP_03_year,numeric,4504,99.87
Cameroon,DH_IDP_03_month,numeric,4504,99.87
Cameroon,DH_IDP_04_year,numeric,4504,99.87
Cameroon,DH_IDP_04_month,numeric,4504,99.87
Cameroon,DH_IDP_05,"haven_labelled, vctrs_vctr, double",4504,99.87
Cameroon,DH_IDP_05_Other,numeric,4510,100
Cameroon,DH_IDP_06_NUTS1,numeric,4510,100
Cameroon,DH_IDP_06_NUTS2,numeric,4510,100
Cameroon,DH_IDP_06_NUTS3,numeric,4510,100
Cameroon,DH_IDP_09,"haven_labelled, vctrs_vctr, double",4506,99.91
Cameroon,DH_IDP_09_other,numeric,4510,100
Cameroon,DH_IDP_10,"haven_labelled, vctrs_vctr, double",4506,99.91
Cameroon,DH_IDP_13_year,numeric,4510,100
Cameroon,DH_IDP_13_month,numeric,4510,100
Cameroon,DH_IDP_14,"haven_labelled, vctrs_vctr, double",4510,100
Cameroon,DH_IDP_14_other,numeric,4510,100
Cameroon,DH_IDP_14a,"haven_labelled, vctrs_vctr, double",4506,99.91
Cameroon,DH_IDP_14b,character,0,0
Cameroon,DH_IDP_14b_other,numeric,4510,100
Cameroon,educ_now,character,0,0
Cameroon,EducR00a,"haven_labelled, vctrs_vctr, double",4026,89.27
Cameroon,EducR00b,"haven_labelled, vctrs_vctr, double",4500,99.78
Cameroon,EducR01,"haven_labelled, vctrs_vctr, double",3633,80.55
Cameroon,EducR02_other,character,0,0
Cameroon,EducR02,"haven_labelled, vctrs_vctr, double",4157,92.17
Cameroon,EducR03,"haven_labelled, vctrs_vctr, double",4157,92.17
Cameroon,EducR04,"haven_labelled, vctrs_vctr, double",4157,92.17
Cameroon,EducR05,"haven_labelled, vctrs_vctr, double",4411,97.8
Cameroon,EducR05_other,character,0,0
Cameroon,EducR06,"haven_labelled, vctrs_vctr, double",4411,97.8
Cameroon,EducR06_other,character,0,0
Cameroon,EducR07,"haven_labelled, vctrs_vctr, double",4411,97.8
Cameroon,EducR08,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,EducR09,"haven_labelled, vctrs_vctr, double",4109,91.11
Cameroon,EducR10,"haven_labelled, vctrs_vctr, double",4109,91.11
Cameroon,EducR10_other,character,0,0
Cameroon,EducR11,numeric,4109,91.11
Cameroon,EducR12,"haven_labelled, vctrs_vctr, double",4109,91.11
Cameroon,EducR12_specify,numeric,4510,100
Cameroon,EducR13,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,EducR14,numeric,4399,97.54
Cameroon,EducR14b,"haven_labelled, vctrs_vctr, double",4399,97.54
Cameroon,EducR15,numeric,4399,97.54
Cameroon,TrProg1_EducR16,"haven_labelled, vctrs_vctr, double",4399,97.54
Cameroon,TrProg1_EducR16_other,character,0,0
Cameroon,TrProg2_EducR16,"haven_labelled, vctrs_vctr, double",4482,99.38
Cameroon,TrProg2_EducR16_other,character,0,0
Cameroon,TrProg3_EducR16,"haven_labelled, vctrs_vctr, double",4501,99.8
Cameroon,TrProg3_EducR16_other,character,0,0
Cameroon,EMP01,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,EMP02,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,EMP03,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,EMP04,"haven_labelled, vctrs_vctr, double",1776,39.38
Cameroon,EMP05,"haven_labelled, vctrs_vctr, double",1776,39.38
Cameroon,EMP06a,"haven_labelled, vctrs_vctr, double",1888,41.86
Cameroon,EMP06b,"haven_labelled, vctrs_vctr, double",2910,64.52
Cameroon,EMP06c,"haven_labelled, vctrs_vctr, double",2624,58.18
Cameroon,EMP06d,numeric,3003,66.59
Cameroon,EMP07a,character,0,0
Cameroon,EMP07b,character,0,0
Cameroon,EMP07_1,"haven_labelled, vctrs_vctr, double",3625,80.38
Cameroon,EMP07_1_other,character,0,0
Cameroon,EMP08,character,0,0
Cameroon,EMP09,"haven_labelled, vctrs_vctr, double",3625,80.38
Cameroon,EMP09_other,character,0,0
Cameroon,EMP10,"haven_labelled, vctrs_vctr, double",3878,85.99
Cameroon,EMP10_1,"haven_labelled, vctrs_vctr, double",3992,88.51
Cameroon,EMP10_2,"haven_labelled, vctrs_vctr, double",4273,94.75
Cameroon,EMP10_3,"haven_labelled, vctrs_vctr, double",3992,88.51
Cameroon,EMP10_4,"haven_labelled, vctrs_vctr, double",4489,99.53
Cameroon,EMP10_5,"haven_labelled, vctrs_vctr, double",4489,99.53
Cameroon,EMP10_6,"haven_labelled, vctrs_vctr, double",4489,99.53
Cameroon,EMP10_6a,"haven_labelled, vctrs_vctr, double",4489,99.53
Cameroon,EMP10_6b,"haven_labelled, vctrs_vctr, double",3992,88.51
Cameroon,EMP10_6b_other,character,0,0
Cameroon,EMP10_6c,"haven_labelled, vctrs_vctr, double",4401,97.58
Cameroon,EMP10_6d,"haven_labelled, vctrs_vctr, double",4510,100
Cameroon,EMP10_7,numeric,4280,94.9
Cameroon,EMP10_8a,"haven_labelled, vctrs_vctr, double",4280,94.9
Cameroon,EMP10_8b,"haven_labelled, vctrs_vctr, double",4280,94.9
Cameroon,EMP10_8d,"haven_labelled, vctrs_vctr, double",4280,94.9
Cameroon,EMP10_10,"haven_labelled, vctrs_vctr, double",4280,94.9
Cameroon,EMP10_11,"haven_labelled, vctrs_vctr, double",4280,94.9
Cameroon,EMP10_12,"haven_labelled, vctrs_vctr, double",4280,94.9
Cameroon,EMP10_14,numeric,4166,92.37
Cameroon,EMP10_15a,"haven_labelled, vctrs_vctr, double",3625,80.38
Cameroon,EMP10_15,numeric,4054,89.89
Cameroon,EMP10_16,numeric,4054,89.89
Cameroon,EMP10_17,numeric,4054,89.89
Cameroon,EMP10_18,"haven_labelled, vctrs_vctr, double",4054,89.89
Cameroon,EMP10_18_other,character,0,0
Cameroon,EMP10_19_amount,numeric,4054,89.89
Cameroon,EMP10_19_currency,"haven_labelled, vctrs_vctr, double",4054,89.89
Cameroon,EMP10_19a_amount,numeric,4117,91.29
Cameroon,EMP10_19a_currency,"haven_labelled, vctrs_vctr, double",4117,91.29
Cameroon,EMP10_19b,"haven_labelled, vctrs_vctr, double",4117,91.29
Cameroon,EMP10_19b_other,character,0,0
Cameroon,EMP10_19c,numeric,4117,91.29
Cameroon,EMP11a,"haven_labelled, vctrs_vctr, double",3625,80.38
Cameroon,EMP12,"haven_labelled, vctrs_vctr, double",3625,80.38
Cameroon,EMP16_2,numeric,4407,97.72
Cameroon,EMP18,"haven_labelled, vctrs_vctr, double",3625,80.38
Cameroon,EMP19,numeric,4424,98.09
Cameroon,EMP20,"haven_labelled, vctrs_vctr, double",3625,80.38
Cameroon,EMP21,"haven_labelled, vctrs_vctr, double",3625,80.38
Cameroon,EMP22,"haven_labelled, vctrs_vctr, double",4031,89.38
Cameroon,EMP23,"haven_labelled, vctrs_vctr, double",3625,80.38
Cameroon,EMP24,numeric,4298,95.3
Cameroon,EMP25a,"haven_labelled, vctrs_vctr, double",1050,23.28
Cameroon,EMP25aa,"haven_labelled, vctrs_vctr, double",1050,23.28
Cameroon,Emp25b,"haven_labelled, vctrs_vctr, double",1382,30.64
Cameroon,Emp25b_other,character,0,0
Cameroon,Emp25bb,"haven_labelled, vctrs_vctr, double",1393,30.89
Cameroon,Emp25bb_other,character,0,0
Cameroon,EMP27,"haven_labelled, vctrs_vctr, double",1050,23.28
Cameroon,EMP29,"haven_labelled, vctrs_vctr, double",2407,53.37
Cameroon,EMP30,"haven_labelled, vctrs_vctr, double",1050,23.28
Cameroon,EMP30_other,character,0,0
Cameroon,Exp01a,"haven_labelled, vctrs_vctr, double",416,9.22
Cameroon,Exp01c,"haven_labelled, vctrs_vctr, double",416,9.22
Cameroon,Exp01d,"haven_labelled, vctrs_vctr, double",416,9.22
Cameroon,Exp01e,"haven_labelled, vctrs_vctr, double",416,9.22
Cameroon,Exp01f,"haven_labelled, vctrs_vctr, double",416,9.22
Cameroon,Exp01g,"haven_labelled, vctrs_vctr, double",416,9.22
Cameroon,Exp01h,"haven_labelled, vctrs_vctr, double",416,9.22
Cameroon,Exp01i,"haven_labelled, vctrs_vctr, double",416,9.22
Cameroon,Exp01j,"haven_labelled, vctrs_vctr, double",416,9.22
Cameroon,Exp01k,"haven_labelled, vctrs_vctr, double",416,9.22
Cameroon,Exp01l,"haven_labelled, vctrs_vctr, double",416,9.22
Cameroon,Exp01m,"haven_labelled, vctrs_vctr, double",416,9.22
Cameroon,Exp01n,"haven_labelled, vctrs_vctr, double",416,9.22
Cameroon,Exp01o,"haven_labelled, vctrs_vctr, double",416,9.22
Cameroon,Exp01p,"haven_labelled, vctrs_vctr, double",416,9.22
Cameroon,Exp01q,character,0,0
Cameroon,Exp02a,"haven_labelled, vctrs_vctr, double",2538,56.27
Cameroon,Exp02c,"haven_labelled, vctrs_vctr, double",3961,87.83
Cameroon,Exp02d,"haven_labelled, vctrs_vctr, double",4018,89.09
Cameroon,Exp02e,"haven_labelled, vctrs_vctr, double",2421,53.68
Cameroon,Exp02f,"haven_labelled, vctrs_vctr, double",2550,56.54
Cameroon,Exp02g,"haven_labelled, vctrs_vctr, double",3599,79.8
Cameroon,Exp02h,"haven_labelled, vctrs_vctr, double",4288,95.08
Cameroon,Exp02i,"haven_labelled, vctrs_vctr, double",4286,95.03
Cameroon,Exp02j,"haven_labelled, vctrs_vctr, double",3573,79.22
Cameroon,Exp02k,"haven_labelled, vctrs_vctr, double",4418,97.96
Cameroon,Exp02l,"haven_labelled, vctrs_vctr, double",4242,94.06
Cameroon,Exp02m,"haven_labelled, vctrs_vctr, double",4453,98.74
Cameroon,Exp02n,"haven_labelled, vctrs_vctr, double",4493,99.62
Cameroon,Exp02o,"haven_labelled, vctrs_vctr, double",4010,88.91
Cameroon,Exp02p,"haven_labelled, vctrs_vctr, double",4466,99.02
Cameroon,Exp03,"haven_labelled, vctrs_vctr, double",930,20.62
Cameroon,Exp04_months,numeric,4184,92.77
Cameroon,Exp04_years,numeric,4184,92.77
Cameroon,Exp05,"haven_labelled, vctrs_vctr, double",4184,92.77
Cameroon,Exp05_other,character,0,0
Cameroon,Skills00,"haven_labelled, vctrs_vctr, double",416,9.22
Cameroon,Skill01a,"haven_labelled, vctrs_vctr, double",2684,59.51
Cameroon,Skill01b,"haven_labelled, vctrs_vctr, double",2684,59.51
Cameroon,Skill01c,"haven_labelled, vctrs_vctr, double",2684,59.51
Cameroon,Skill01d,"haven_labelled, vctrs_vctr, double",2684,59.51
Cameroon,Skills06a,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,Skills06b,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,Skills06c,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,Skills06d,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,Skills38a,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,Skills38b,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,Skills38c,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,Skills39,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,Skills40,"haven_labelled, vctrs_vctr, double",4450,98.67
Cameroon,Skills41a,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,Skills41b,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,Skills41c,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,Skills41d,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,Skills42a,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,Skills42b,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,JobLegal1,"haven_labelled, vctrs_vctr, double",1533,33.99
Cameroon,JobFacil1,"haven_labelled, vctrs_vctr, double",2411,53.46
Cameroon,JobFacil11_months,numeric,4510,100
Cameroon,JobFacil11_weeks,numeric,4510,100
Cameroon,JobFacil12,numeric,4510,100
Cameroon,JobFacil12_specify,numeric,4510,100
Cameroon,JobFacil2,"haven_labelled, vctrs_vctr, double",2411,53.46
Cameroon,JobFacil20,"haven_labelled, vctrs_vctr, double",4456,98.8
Cameroon,JobFacil26,numeric,4466,99.02
Cameroon,JobFacil26_specify,character,0,0
Cameroon,JobFacil3,"haven_labelled, vctrs_vctr, double",2411,53.46
Cameroon,JobFacil31,numeric,2459,54.52
Cameroon,JobFacil31_specify,character,0,0
Cameroon,JobSearch11,"haven_labelled, vctrs_vctr, double",2411,53.46
Cameroon,JobSearch12,"haven_labelled, vctrs_vctr, double",2411,53.46
Cameroon,JobSearch13,"haven_labelled, vctrs_vctr, double",2411,53.46
Cameroon,JobSearch14,"haven_labelled, vctrs_vctr, double",2411,53.46
Cameroon,JobSearch15,"haven_labelled, vctrs_vctr, double",2411,53.46
Cameroon,JobSearch16,character,0,0
Cameroon,JobSearch21,numeric,2411,53.46
Cameroon,JobSearch22,numeric,2411,53.46
Cameroon,JobSearch23,numeric,2411,53.46
Cameroon,JobSearch24,numeric,2411,53.46
Cameroon,JobSearch25,numeric,2411,53.46
Cameroon,JobSearch26,character,0,0
Cameroon,JobSearch3,"haven_labelled, vctrs_vctr, double",2516,55.79
Cameroon,JobSearch31,character,0,0
Cameroon,JobSearch31_specify,character,0,0
Cameroon,JobSearch32,"haven_labelled, vctrs_vctr, double",4439,98.43
Cameroon,JobSearch33,numeric,4480,99.33
Cameroon,DW01_6,"haven_labelled, vctrs_vctr, double",1746,38.71
Cameroon,DW01_2,"haven_labelled, vctrs_vctr, double",1746,38.71
Cameroon,DW01_3,"haven_labelled, vctrs_vctr, double",1746,38.71
Cameroon,DW01_4,"haven_labelled, vctrs_vctr, double",1746,38.71
Cameroon,DW01_7,"haven_labelled, vctrs_vctr, double",1746,38.71
Cameroon,DW01_8,"haven_labelled, vctrs_vctr, double",1746,38.71
Cameroon,DW01_9,"haven_labelled, vctrs_vctr, double",1746,38.71
Cameroon,DW01_10,"haven_labelled, vctrs_vctr, double",1746,38.71
Cameroon,DW01_1,"haven_labelled, vctrs_vctr, double",1746,38.71
Cameroon,DW01_5,"haven_labelled, vctrs_vctr, double",1746,38.71
Cameroon,DW01_1_ID,"haven_labelled, vctrs_vctr, double",4004,88.78
Cameroon,DW01_2_ID,"haven_labelled, vctrs_vctr, double",4114,91.22
Cameroon,DW01_3_ID,"haven_labelled, vctrs_vctr, double",4236,93.92
Cameroon,DW01_4_ID,"haven_labelled, vctrs_vctr, double",4219,93.55
Cameroon,DW01_5_ID,"haven_labelled, vctrs_vctr, double",4435,98.34
Cameroon,DW01_6_ID,"haven_labelled, vctrs_vctr, double",4440,98.45
Cameroon,DW01_7_ID,"haven_labelled, vctrs_vctr, double",3713,82.33
Cameroon,DW01_8_ID,"haven_labelled, vctrs_vctr, double",4010,88.91
Cameroon,DW01_9_ID,"haven_labelled, vctrs_vctr, double",4369,96.87
Cameroon,DW01_10_ID,"haven_labelled, vctrs_vctr, double",4471,99.14
Cameroon,MD01_1,"haven_labelled, vctrs_vctr, double",1746,38.71
Cameroon,MD01_2,"haven_labelled, vctrs_vctr, double",1746,38.71
Cameroon,MD01_3,"haven_labelled, vctrs_vctr, double",1746,38.71
Cameroon,MD01_4,"haven_labelled, vctrs_vctr, double",1746,38.71
Cameroon,MD01_5,"haven_labelled, vctrs_vctr, double",1746,38.71
Cameroon,MD01_6,"haven_labelled, vctrs_vctr, double",1746,38.71
Cameroon,MD01_7,"haven_labelled, vctrs_vctr, double",1746,38.71
Cameroon,MD01_8,"haven_labelled, vctrs_vctr, double",1746,38.71
Cameroon,MD01_9,"haven_labelled, vctrs_vctr, double",1746,38.71
Cameroon,MD01_1_ID,"haven_labelled, vctrs_vctr, double",4427,98.16
Cameroon,MD01_2_ID,"haven_labelled, vctrs_vctr, double",4438,98.4
Cameroon,MD01_3_ID,"haven_labelled, vctrs_vctr, double",4475,99.22
Cameroon,MD01_4_ID,"haven_labelled, vctrs_vctr, double",4482,99.38
Cameroon,MD01_5_ID,"haven_labelled, vctrs_vctr, double",4472,99.16
Cameroon,MD01_6_ID,"haven_labelled, vctrs_vctr, double",4492,99.6
Cameroon,MD01_7_ID,"haven_labelled, vctrs_vctr, double",4287,95.06
Cameroon,MD01_8_ID,"haven_labelled, vctrs_vctr, double",4404,97.65
Cameroon,MD01_9_ID,"haven_labelled, vctrs_vctr, double",4494,99.65
Cameroon,TR02_9,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,TR01_1,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,TR01_2,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,TR01_3,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,TR01_4,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,TR01_5,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,TR01_6,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,TR01_7,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,TR01_9,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,TR01_10,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,TR01_12,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,TR01_13,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,TR01_8,numeric,2237,49.6
Cameroon,TR02_1,"haven_labelled, vctrs_vctr, double",2264,50.2
Cameroon,TR02_2,"haven_labelled, vctrs_vctr, double",2264,50.2
Cameroon,TR02_3,numeric,3028,67.14
Cameroon,TR02_4,numeric,2740,60.75
Cameroon,TR02_5,numeric,2740,60.75
Cameroon,TR02_6,numeric,3028,67.14
Cameroon,TR02_7,"haven_labelled, vctrs_vctr, double",2264,50.2
Cameroon,TR02_8,"haven_labelled, vctrs_vctr, double",2264,50.2
Cameroon,PP01_1,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,PP01_2,"haven_labelled, vctrs_vctr, double",0,0
Cameroon,PP02_1,"haven_labelled, vctrs_vctr, double",3169,70.27
Cameroon,PP02_2,"haven_labelled, vctrs_vctr, double",3347,74.21
